id,latitude,longitude,neighbourhood_cleansed,city,zipcode,property_type,room_type,accommodates,bedrooms,bathrooms,price,host_since,host_is_superhost,guests_included,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy
35684202,35.54847,-82.49629,28803,Asheville,28803.0,Cabin,Entire home/apt,16,6,3.0,330.0,2012-10-02,t,6,3,10,100.0,f,strict_14_with_grace_period
35685303,35.628659999999996,-82.57738,28804,Woodfin,28804.0,Bungalow,Entire home/apt,5,2,1.0,135.0,2019-06-13,t,1,1,28,100.0,t,moderate
35737803,35.48531,-82.47067,28732,Fletcher,28732.0,Cabin,Entire home/apt,6,1,2.0,97.0,2017-07-26,t,1,1,61,99.0,t,moderate
35768220,35.629090000000005,-82.58349,28804,Woodfin,28804.0,House,Entire home/apt,5,3,2.0,189.0,2018-02-16,t,3,3,42,99.0,t,moderate
35771458,35.58548,-82.50433000000001,28805,Asheville,28805.0,House,Private room,2,1,1.0,55.0,2015-02-07,f,1,1,6,100.0,f,flexible
35774025,35.58638,-82.5535,28801,Asheville,28801.0,Townhouse,Entire home/apt,6,2,2.0,395.0,2018-01-11,t,6,1,22,97.0,t,strict_14_with_grace_period
35802993,35.59767,-82.55308000000001,28801,Asheville,28801.0,Loft,Entire home/apt,4,2,1.0,250.0,2018-03-30,t,1,2,36,98.0,f,strict_14_with_grace_period
35828879,35.57481,-82.55725,28801,Asheville,28801.0,Guest suite,Private room,2,1,1.0,171.0,2012-10-02,t,2,1,1,100.0,f,strict_14_with_grace_period
35831328,35.57541,-82.57154,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,90.0,2012-09-01,t,2,2,22,100.0,f,strict_14_with_grace_period
35843306,35.624970000000005,-82.48025,28805,Asheville,28805.0,Cabin,Entire home/apt,8,3,2.0,195.0,2015-01-29,t,4,1,26,97.0,t,strict_14_with_grace_period
35877435,35.42908,-82.52911999999999,28732,Fletcher,28732.0,House,Entire home/apt,8,3,2.0,150.0,2017-07-03,t,8,1,47,98.0,t,moderate
35910484,35.589459999999995,-82.49789,28805,Asheville,28805.0,House,Private room,2,1,1.0,65.0,2013-10-03,t,1,1,34,98.0,f,flexible
35918507,35.61484,-82.52084,28805,Asheville,28805.0,House,Entire home/apt,18,7,6.0,789.0,2016-09-21,t,18,2,4,100.0,t,super_strict_60
35963534,35.60588,-82.55117,28801,Asheville,28801.0,Condominium,Entire home/apt,2,1,1.0,75.0,2012-05-29,f,1,21,4,100.0,t,strict_14_with_grace_period
36002529,35.604859999999995,-82.59999,28806,Asheville,28806.0,House,Entire home/apt,4,2,1.0,97.0,2016-06-23,t,4,2,13,94.0,f,flexible
36066072,35.570209999999996,-82.61475,28806,Asheville,28806.0,House,Entire home/apt,4,2,1.0,159.0,2011-06-20,t,4,2,7,100.0,t,strict_14_with_grace_period
36068314,35.506859999999996,-82.49609,28803,Asheville,28803.0,House,Entire home/apt,2,1,1.0,139.0,2013-12-13,t,2,3,4,95.0,t,super_strict_60
36072103,35.594159999999995,-82.53803,28801,Asheville,28805.0,Chalet,Entire home/apt,4,2,1.0,199.0,2019-03-27,t,1,2,7,100.0,t,moderate
36078302,35.56992,-82.61556999999999,28806,Asheville,28806.0,House,Entire home/apt,4,2,1.0,159.0,2011-06-20,t,4,2,6,100.0,t,strict_14_with_grace_period
36079259,35.47358,-82.50681999999999,28704,Arden,28704.0,House,Entire home/apt,6,2,2.0,99.0,2017-10-06,t,4,2,41,100.0,t,moderate
36088806,35.47869,-82.58314,28704,Arden,28704.0,House,Entire home/apt,7,3,2.0,63.0,2017-09-07,f,7,2,9,98.0,t,super_strict_30
36100528,35.58125,-82.57476,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,92.0,2016-03-03,t,1,2,44,99.0,f,moderate
36160913,35.65016,-82.47393000000001,28805,Asheville,28805.0,House,Entire home/apt,6,2,1.0,124.0,2017-09-07,f,6,2,1,100.0,t,super_strict_30
36168281,35.57989,-82.60363000000001,28806,Asheville,28806.0,House,Entire home/apt,6,2,2.0,150.0,2013-11-25,f,4,2,9,100.0,f,flexible
36180237,35.501090000000005,-82.61088000000001,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,100.0,2019-06-28,t,1,3,38,97.0,t,moderate
36197973,35.59773,-82.5692,28801,Asheville,28801.0,House,Entire home/apt,4,1,1.0,200.0,2012-07-26,t,1,1,32,100.0,t,flexible
36213020,35.60239,-82.546,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,195.0,2018-01-11,t,2,1,14,87.0,t,strict_14_with_grace_period
36241169,35.58421,-82.57903,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,75.0,2013-10-08,t,2,1,75,99.0,t,moderate
36263273,35.60983,-82.48602,28805,Asheville,28805.0,House,Entire home/apt,4,2,1.0,100.0,2012-11-11,t,1,2,26,99.0,t,moderate
36317959,35.606159999999996,-82.56474,28801,Asheville,28801.0,Guest suite,Entire home/apt,2,1,1.0,110.0,2013-12-11,t,1,3,29,100.0,f,strict_14_with_grace_period
36335317,35.58187,-82.53094,28805,Asheville,28805.0,House,Private room,4,1,1.0,89.0,2019-06-11,t,2,1,37,95.0,t,moderate
36342421,35.46703,-82.47473000000001,28732,Fletcher,28732.0,Guest suite,Entire home/apt,4,2,1.0,121.0,2018-07-29,t,4,7,19,99.0,f,moderate
36375649,35.63303,-82.47001,28805,Asheville,28805.0,Cabin,Entire home/apt,6,3,2.0,230.0,2018-03-31,t,1,4,15,99.0,t,strict_14_with_grace_period
36415018,35.59998,-82.4856,28805,Asheville,28805.0,House,Entire home/apt,10,4,3.0,195.0,2019-02-11,t,6,3,24,100.0,t,moderate
36416827,35.5712,-82.57321999999999,28806,Asheville,28806.0,Guest suite,Entire home/apt,3,1,1.0,69.0,2019-07-05,t,2,1,53,98.0,f,flexible
36420977,35.56714,-82.54375999999999,28803,Asheville,28803.0,Boutique hotel,Hotel room,4,1,1.0,99.0,2018-04-13,f,1,1,30,89.0,t,flexible
36506806,35.57385,-82.54858,28803,Asheville,28803.0,Condominium,Entire home/apt,2,1,1.0,48.0,2013-01-04,f,2,30,2,100.0,f,strict_14_with_grace_period
36514427,35.6345,-82.58407,28804,Asheville,28804.0,House,Entire home/apt,10,3,2.5,200.0,2016-05-28,t,8,2,44,99.0,t,strict_14_with_grace_period
36521499,35.59084,-82.46705,28805,Asheville,28805.0,Apartment,Entire home/apt,6,2,2.0,135.0,2017-02-12,t,4,2,23,97.0,t,flexible
36524831,35.61055,-82.57396,28801,Asheville,28801.0,House,Private room,2,1,1.0,65.0,2019-07-08,t,1,2,15,99.0,f,moderate
36550199,35.48937,-82.49942,28803,Asheville,28803.0,House,Entire home/apt,16,5,2.5,575.0,2016-01-03,t,12,2,23,98.0,t,strict_14_with_grace_period
36573403,35.597570000000005,-82.55479,28801,Asheville,28801.0,Condominium,Entire home/apt,2,0,1.0,95.0,2015-05-10,t,2,2,63,97.0,t,moderate
36621489,35.594590000000004,-82.53899,28801,Asheville,28805.0,Chalet,Entire home/apt,4,2,1.5,229.0,2011-06-20,t,4,2,10,100.0,t,strict_14_with_grace_period
36624410,35.60515,-82.46918000000001,28805,Asheville,28805.0,House,Entire home/apt,8,4,3.0,387.0,2016-09-21,t,8,2,5,100.0,t,super_strict_60
36625159,35.59357,-82.53761999999999,28805,Asheville,28805.0,Chalet,Entire home/apt,4,2,2.0,229.0,2011-06-20,t,4,2,3,100.0,t,strict_14_with_grace_period
36633253,35.52405,-82.61318,28806,Asheville,28806.0,Apartment,Entire home/apt,8,3,2.0,175.0,2019-07-09,f,1,1,30,77.0,t,flexible
36661377,35.555890000000005,-82.52443000000001,28803,Asheville,28803.0,House,Private room,1,1,1.0,30.0,2014-11-02,f,1,45,1,100.0,f,moderate
36700731,35.58437,-82.56947,28806,Asheville,28806.0,House,Private room,2,1,1.0,55.0,2016-11-12,t,1,2,11,100.0,f,flexible
36700922,35.60273,-82.56308,28801,Asheville,28801.0,House,Entire home/apt,6,2,1.0,150.0,2014-07-10,t,4,2,21,99.0,t,strict_14_with_grace_period
36727850,35.56923,-82.54188,28803,Asheville,28803.0,Guest suite,Entire home/apt,4,2,1.0,199.0,2019-07-14,t,1,2,67,99.0,t,strict_14_with_grace_period
36732182,35.50877,-82.61822,28806,Asheville,28806.0,House,Entire home/apt,6,4,2.5,150.0,2019-07-13,t,1,2,10,100.0,t,strict_14_with_grace_period
36747741,35.600229999999996,-82.56064,28801,Asheville,28801.0,Loft,Entire home/apt,4,1,1.0,175.0,2017-09-20,f,1,2,7,94.0,t,strict_14_with_grace_period
36801455,35.567409999999995,-82.57305,28806,Asheville,28806.0,House,Private room,2,1,1.0,56.0,2015-05-26,f,1,2,3,100.0,t,flexible
36846124,35.62043,-82.6559,28806,Asheville,28806.0,House,Entire home/apt,6,3,2.0,150.0,2019-07-17,f,1,1,52,96.0,t,moderate
36899294,35.58403,-82.65486,28806,Asheville,28806.0,House,Entire home/apt,6,2,1.0,249.0,2012-09-24,f,4,1,75,95.0,t,strict_14_with_grace_period
36905668,35.58786,-82.60092,28806,Asheville,28806.0,House,Private room,2,1,1.5,89.0,2017-08-08,t,1,1,19,95.0,f,moderate
36905980,35.431059999999995,-82.52461,28732,Fletcher,28732.0,Cottage,Entire home/apt,4,1,1.5,90.0,2016-08-17,t,1,1,43,100.0,t,flexible
36911161,35.55238,-82.62405,28806,Asheville,28806.0,House,Private room,2,1,1.0,90.0,2016-04-02,f,1,2,8,98.0,t,flexible
36912433,35.477740000000004,-82.51326,28704,Arden,28704.0,House,Entire home/apt,8,4,2.0,335.0,2014-04-19,t,1,3,4,95.0,t,flexible
36914653,35.589659999999995,-82.60132,28806,Asheville,28806.0,House,Private room,2,1,1.5,43.0,2017-08-08,t,1,1,13,97.0,f,moderate
36917298,35.47341,-82.48055,28732,Fletcher,28732.0,House,Entire home/apt,7,3,2.5,300.0,2014-12-01,t,1,1,17,100.0,t,moderate
36972360,35.63456,-82.59161999999999,28804,Asheville ,28804.0,Bungalow,Entire home/apt,5,3,1.0,110.0,2014-03-29,t,4,2,36,98.0,t,flexible
36984661,35.55665,-82.62914,28806,Asheville,28806.0,Guest suite,Entire home/apt,4,1,1.0,85.0,2019-07-19,t,4,1,31,99.0,f,strict_14_with_grace_period
37009624,35.60188,-82.54726,28801,Asheville,28801.0,Condominium,Entire home/apt,6,2,2.0,295.0,2018-01-11,t,4,1,14,90.0,t,strict_14_with_grace_period
37039540,35.59375,-82.54555,28801,Asheville,28801.0,Guest suite,Private room,2,0,1.0,150.0,2016-05-15,t,1,2,31,99.0,t,moderate
37045917,35.507220000000004,-82.66475,28715,Candler,28715.0,House,Entire home/apt,4,3,2.0,250.0,2016-07-09,f,1,2,4,90.0,f,strict_14_with_grace_period
37079513,35.58976,-82.5505,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,156.0,2013-12-13,t,2,3,9,100.0,t,super_strict_60
37081730,35.474000000000004,-82.50495,28704,Arden,28704.0,Cottage,Private room,2,1,1.0,65.0,2016-12-12,t,2,1,23,100.0,t,flexible
37119782,35.65077,-82.52750999999999,28804,Asheville,28804.0,Farm stay,Entire home/apt,7,3,3.0,225.0,2018-07-08,t,1,1,2,100.0,f,strict_14_with_grace_period
37127323,35.524570000000004,-82.61148,28806,Asheville,28806.0,Apartment,Entire home/apt,3,1,1.0,65.0,2019-07-09,f,1,1,19,79.0,t,flexible
37179758,35.57728,-82.57564,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,105.0,2011-09-02,t,2,2,18,100.0,t,moderate
37207008,35.57385,-82.54913,28803,Asheville,28803.0,Bed and breakfast,Private room,2,1,1.0,26.0,2016-02-25,t,1,28,2,100.0,f,moderate
37212222,35.590579999999996,-82.45998,28805,Asheville,28805.0,Guest suite,Entire home/apt,6,2,1.0,128.0,2014-06-21,t,1,2,33,97.0,t,moderate
37212994,35.63155,-82.55041999999999,28804,Woodfin,28804.0,Townhouse,Entire home/apt,9,4,2.5,375.0,2018-01-29,f,6,3,9,100.0,t,strict_14_with_grace_period
37218560,35.589659999999995,-82.62354,28806,Asheville,28806.0,House,Entire home/apt,7,3,2.0,125.0,2018-11-03,t,5,1,45,100.0,t,moderate
37255301,35.61868,-82.54930999999999,28804,Asheville,28804.0,Guesthouse,Entire home/apt,4,1,1.0,195.0,2016-09-12,t,4,2,80,100.0,f,strict_14_with_grace_period
37282410,35.48041,-82.49877,28704,Asheville,28803.0,Bungalow,Entire home/apt,6,2,2.0,180.0,2016-01-25,f,1,2,5,100.0,f,strict_14_with_grace_period
37283361,35.57111,-82.59538,28806,Asheville,28806.0,House,Private room,2,1,1.0,80.0,2014-10-03,t,2,1,17,99.0,f,strict_14_with_grace_period
37287365,35.58999,-82.49469,28805,Asheville,28805.0,House,Entire home/apt,2,1,1.0,85.0,2016-02-15,t,1,2,22,97.0,t,strict_14_with_grace_period
37297327,35.6078,-82.56356,28801,Asheville,28801.0,House,Private room,2,1,1.0,65.0,2016-06-22,t,1,2,25,95.0,f,strict_14_with_grace_period
37314271,35.58033,-82.5978,28806,Asheville,28806.0,House,Entire home/apt,6,1,1.0,120.0,2019-07-31,t,1,2,24,97.0,f,flexible
37324795,35.55375,-82.50854,28803,Asheville,28803.0,House,Private room,2,1,1.0,34.0,2019-07-31,t,1,2,17,99.0,t,flexible
37327799,35.63346,-82.46023000000001,28805,Asheville,28805.0,House,Entire home/apt,4,2,2.5,250.0,2017-08-11,t,1,1,37,99.0,t,flexible
37330675,35.62045,-82.55944000000001,28804,Asheville,28804.0,Bungalow,Private room,4,2,1.0,109.0,2019-07-31,t,2,2,14,100.0,t,flexible
37366326,35.43631,-82.52790999999999,28732,Fletcher,28732.0,House,Entire home/apt,6,3,2.0,250.0,2015-02-28,t,1,7,11,100.0,f,strict_14_with_grace_period
37391846,35.57748,-82.62355,28806,Asheville,28806.0,Apartment,Entire home/apt,5,2,1.0,106.0,2016-08-21,t,1,2,41,99.0,f,moderate
37394650,35.56921,-82.61593,28806,Asheville,28806.0,Apartment,Entire home/apt,3,1,1.0,65.0,2019-07-09,f,3,1,18,78.0,t,flexible
37395263,35.58246,-82.56068,28801,Asheville,28801.0,Apartment,Entire home/apt,4,2,1.0,69.0,2015-12-13,t,1,1,45,99.0,f,flexible
37417747,35.5932,-82.54993,28801,Asheville,28801.0,Condominium,Entire home/apt,6,2,2.0,175.0,2015-04-03,t,4,2,9,100.0,f,moderate
37417990,35.595929999999996,-82.554,28801,Asheville,28801.0,Loft,Entire home/apt,4,2,2.0,375.0,2018-08-04,t,6,2,20,100.0,t,strict_14_with_grace_period
37423612,35.59792,-82.56706,28801,Asheville,28801.0,Guest suite,Entire home/apt,2,0,1.0,90.0,2013-06-23,t,2,2,53,99.0,t,moderate
37491288,35.60038,-82.55726999999999,28801,Asheville,28801.0,Bungalow,Entire home/apt,6,2,1.0,225.0,2019-08-05,t,1,3,21,99.0,t,flexible
37554979,35.57912,-82.59769,28806,Asheville,28806.0,House,Entire home/apt,4,1,1.0,99.0,2019-07-31,t,1,2,22,96.0,f,flexible
37563000,35.593920000000004,-82.55044000000001,28801,Asheville,28801.0,Condominium,Entire home/apt,6,2,2.0,395.0,2018-01-11,t,4,1,23,98.0,t,strict_14_with_grace_period
37611029,35.592729999999996,-82.54875,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,225.0,2018-01-11,t,2,1,15,96.0,t,strict_14_with_grace_period
37628378,35.5989,-82.5591,28801,Asheville,28801.0,Apartment,Entire home/apt,4,1,1.0,129.0,2019-04-22,f,2,30,16,96.0,f,strict_14_with_grace_period
37630701,35.60505,-82.48679,28805,Asheville,28805.0,House,Entire home/apt,4,2,1.0,100.0,2015-10-21,t,1,2,54,100.0,t,strict_14_with_grace_period
37648583,35.50542,-82.61397,28806,Asheville,28806.0,House,Private room,3,1,1.0,65.0,2019-08-10,t,1,1,19,100.0,t,flexible
37660862,35.56527,-82.53993,28803,Asheville,28803.0,Cottage,Entire home/apt,4,1,1.0,125.0,2019-08-10,t,1,1,19,100.0,t,strict_14_with_grace_period
37669035,35.63084,-82.61658,28806,Asheville,28806.0,House,Entire home/apt,8,3,2.0,151.0,2017-09-07,f,8,2,2,100.0,t,super_strict_30
37686720,35.58497,-82.57263,28806,Asheville,28806.0,House,Private room,2,1,1.5,80.0,2015-11-26,t,1,2,13,100.0,t,moderate
37707582,35.47087,-82.57484000000001,28704,Arden,28704.0,Cottage,Entire home/apt,10,3,1.5,225.0,2019-08-12,t,1,2,12,100.0,t,flexible
37710978,35.569109999999995,-82.59713,28806,Asheville,28806.0,House,Entire home/apt,6,3,3.5,185.0,2015-08-12,t,1,2,4,100.0,f,moderate
37721737,35.58021,-82.59664000000001,28806,Asheville,28806.0,House,Entire home/apt,3,1,1.0,91.0,2019-07-31,t,1,2,33,98.0,t,flexible
37736220,35.63094,-82.47766,28805,Asheville,28805.0,Apartment,Entire home/apt,2,0,1.0,85.0,2017-11-02,t,1,1,8,100.0,t,moderate
37784099,35.478629999999995,-82.50366,28704,Arden,28704.0,Guest suite,Entire home/apt,3,0,1.0,90.0,2019-08-14,f,1,2,8,100.0,t,flexible
37793218,35.57074,-82.5867,28806,Asheville,28806.0,House,Entire home/apt,6,2,2.0,289.0,2019-04-11,t,1,2,38,100.0,t,flexible
37797864,35.58498,-82.60441,28806,Asheville,28806.0,House,Entire home/apt,2,0,1.0,65.0,2014-10-22,t,1,2,29,100.0,f,moderate
37803956,35.59746,-82.56373,28801,Asheville,28801.0,Guest suite,Entire home/apt,2,0,1.0,65.0,2015-07-22,t,2,2,44,96.0,t,moderate
37838413,35.42977,-82.52169,28732,Fletcher,28732.0,House,Private room,2,1,1.0,60.0,2015-09-25,f,1,1,9,100.0,f,flexible
37856650,35.5935,-82.55015,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,225.0,2018-01-11,t,2,1,20,96.0,t,strict_14_with_grace_period
37892971,35.59356,-82.54926,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,225.0,2018-01-11,t,2,1,16,99.0,t,strict_14_with_grace_period
37900889,35.599779999999996,-82.62653,28806,Asheville,28806.0,House,Entire home/apt,12,4,2.0,175.0,2017-01-03,t,8,2,31,95.0,f,moderate
37964414,35.599340000000005,-82.48649,28805,Asheville,28805.0,House,Entire home/apt,4,2,1.0,73.0,2019-02-11,t,2,1,34,100.0,t,moderate
37969437,35.59516,-82.59465,28806,Asheville,28806.0,House,Entire home/apt,4,2,2.0,111.0,2019-07-17,f,1,1,34,95.0,t,moderate
37974419,35.59547,-82.54066,28801,Asheville,28801.0,Guest suite,Entire home/apt,4,2,2.0,139.0,2016-07-23,t,2,1,12,100.0,t,moderate
37974850,35.575959999999995,-82.5943,28806,Asheville,28806.0,House,Entire home/apt,4,2,1.0,170.0,2013-08-13,t,4,2,13,100.0,f,moderate
37990138,35.58849,-82.49517,28805,Asheville,28805.0,House,Private room,2,1,1.0,40.0,2019-07-15,t,1,1,17,96.0,t,flexible
37997584,35.59421,-82.54923000000001,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,225.0,2018-01-11,t,2,1,29,97.0,t,strict_14_with_grace_period
38022086,35.64689,-82.51266,28804,Asheville,28804.0,House,Entire home/apt,8,4,4.0,673.0,2017-09-20,f,1,2,1,100.0,t,strict_14_with_grace_period
38030235,35.5944,-82.55100999999999,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,225.0,2018-01-11,t,2,1,24,99.0,t,strict_14_with_grace_period
38045465,35.61915,-82.61275,28804,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,100.0,2019-08-24,f,1,2,8,100.0,t,moderate
38052258,35.603790000000004,-82.54807,28801,Asheville,28801.0,Condominium,Entire home/apt,6,2,2.0,250.0,2018-01-11,t,4,1,10,98.0,t,strict_14_with_grace_period
38052261,35.593759999999996,-82.5502,28801,Asheville,28801.0,Condominium,Entire home/apt,6,2,2.0,295.0,2018-01-11,t,4,1,18,96.0,t,strict_14_with_grace_period
38070440,35.556459999999994,-82.49294,28803,Asheville,28803.0,Apartment,Entire home/apt,2,1,1.0,52.0,2019-08-25,t,1,1,22,100.0,t,moderate
38074026,35.59406,-82.54335999999999,28801,Asheville,28801.0,Guest suite,Entire home/apt,2,1,1.5,99.0,2015-10-14,t,2,2,21,97.0,f,moderate
38094039,35.56045,-82.66203,28715,Candler,28715.0,House,Entire home/apt,7,3,1.5,120.0,2013-06-17,t,1,2,9,91.0,t,flexible
38097291,35.602990000000005,-82.54711,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,125.0,2018-01-11,t,2,1,18,93.0,t,strict_14_with_grace_period
38099305,35.53757,-82.47216,28803,Asheville,28803.0,Guesthouse,Entire home/apt,2,0,1.0,150.0,2019-08-26,f,1,2,2,100.0,t,moderate
38101122,35.59285,-82.65801,28806,Asheville ,28806.0,Apartment,Entire home/apt,2,1,1.0,125.0,2016-10-22,t,1,2,14,100.0,t,moderate
38101783,35.48537,-82.47098000000001,28732,Fletcher,28732.0,Cabin,Entire home/apt,5,1,2.0,97.0,2017-07-26,t,1,1,57,99.0,t,moderate
38112873,35.62792,-82.52863,28804,Asheville,28804.0,Apartment,Entire home/apt,8,3,2.0,126.0,2017-09-07,f,8,2,2,100.0,t,super_strict_30
38123308,35.56707,-82.6347,28806,Asheville,28806.0,House,Entire home/apt,4,2,1.0,162.0,2017-09-20,f,1,2,11,95.0,t,strict_14_with_grace_period
38129233,35.604859999999995,-82.54959000000001,28801,Asheville,28801.0,Guest suite,Entire home/apt,2,1,1.0,99.0,2016-01-19,t,1,2,28,99.0,f,moderate
38135882,35.586729999999996,-82.55479,28801,Asheville,28801.0,Townhouse,Entire home/apt,6,2,2.0,295.0,2018-01-11,t,6,1,25,100.0,t,strict_14_with_grace_period
38151584,35.61133,-82.52573000000001,28805,Asheville,28805.0,House,Entire home/apt,8,4,4.5,400.0,2012-03-23,t,8,1,1,100.0,f,strict_14_with_grace_period
38152084,35.620909999999995,-82.57155,28804,Woodfin,28804.0,House,Private room,1,1,1.0,15.0,2019-07-17,t,1,1,11,100.0,f,moderate
38178700,35.61965,-82.55993000000001,28804,Asheville,28804.0,House,Entire home/apt,2,1,1.0,165.0,2013-09-23,t,2,1,5,100.0,t,flexible
38182048,35.5942,-82.55017,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,150.0,2014-07-02,t,1,2,19,100.0,t,strict_14_with_grace_period
38183596,35.53232,-82.52588,28803,Asheville,28803.0,House,Private room,2,1,1.0,40.0,2015-08-08,t,2,1,63,100.0,f,moderate
38204389,35.64645,-82.4962,28804,Asheville,28804.0,House,Entire home/apt,6,3,2.0,350.0,2019-08-30,f,1,3,1,100.0,t,moderate
38209611,35.59578,-82.48124,28805,Asheville,28805.0,House,Entire home/apt,6,3,1.0,130.0,2019-08-30,t,1,2,17,96.0,t,moderate
38214746,35.6083,-82.46826,28805,Asheville,28805.0,Guesthouse,Entire home/apt,2,1,0.5,50.0,2017-09-10,t,2,1,16,98.0,f,flexible
38217215,35.575070000000004,-82.53596999999999,28803,Asheville,28803.0,Apartment,Entire home/apt,2,1,1.0,78.0,2014-01-19,t,1,2,38,99.0,f,moderate
38260042,35.510659999999994,-82.6095,28806,Asheville,28806.0,House,Entire home/apt,6,3,1.5,140.0,2018-05-03,t,1,2,23,99.0,f,moderate
38260663,35.57301,-82.60070999999999,28806,Asheville,28806.0,Guest suite,Private room,2,1,1.0,78.0,2017-03-19,t,1,2,12,95.0,t,strict_14_with_grace_period
38266279,35.5716,-82.57939,28806,Asheville,28806.0,Guesthouse,Entire home/apt,2,0,1.0,110.0,2018-09-18,t,1,1,87,100.0,f,flexible
38288393,35.59277,-82.55041,28801,Asheville,28801.0,Condominium,Entire home/apt,6,2,2.0,395.0,2018-01-11,t,4,1,19,97.0,t,strict_14_with_grace_period
38298383,35.55062,-82.46840999999999,28803,Asheville,28803.0,House,Entire home/apt,8,4,2.0,250.0,2018-05-15,t,8,1,16,100.0,t,moderate
38298493,35.614020000000004,-82.52360999999999,28805,Asheville,28805.0,Bungalow,Entire home/apt,4,2,2.0,120.0,2013-09-18,t,2,2,26,98.0,t,moderate
38322547,35.58313,-82.57653,28806,Asheville,28806.0,Apartment,Entire home/apt,5,2,1.0,135.0,2012-10-11,t,2,2,16,98.0,f,strict_14_with_grace_period
38328291,35.57026,-82.54652,28803,Asheville,28803.0,House,Entire home/apt,2,1,1.0,200.0,2019-06-01,t,1,1,4,95.0,t,flexible
38329359,35.62644,-82.57264,28804,Woodfin,28804.0,House,Entire home/apt,6,3,2.0,180.0,2018-03-22,t,1,2,13,98.0,t,moderate
38343217,35.62874,-82.58681,28804,Woodfin,28804.0,House,Private room,2,1,1.0,40.0,2015-05-21,f,1,1,15,100.0,f,flexible
38358756,35.494279999999996,-82.51438,28803,Asheville,28803.0,Apartment,Entire home/apt,2,1,1.0,80.0,2016-07-20,t,1,1,21,100.0,t,moderate
38379294,35.61394,-82.48751999999999,28805,Asheville,28805.0,House,Entire home/apt,8,4,3.0,300.0,2015-04-10,t,1,3,21,100.0,t,moderate
38413800,35.550540000000005,-82.50672,28803,Asheville,28803.0,House,Entire home/apt,8,3,2.0,230.0,2019-05-25,t,6,2,26,100.0,t,strict_14_with_grace_period
38448857,35.54565,-82.53302,28803,Asheville,28803.0,Guesthouse,Entire home/apt,2,1,1.0,90.0,2015-06-04,t,1,2,26,98.0,t,flexible
38453728,35.58201,-82.57214,28806,Asheville,28806.0,House,Private room,3,2,1.0,64.0,2019-09-08,f,1,31,1,100.0,t,flexible
38487193,35.56863,-82.53118,28803,Asheville,28803.0,House,Private room,2,1,1.0,99.0,2017-05-02,t,2,1,15,100.0,t,strict_14_with_grace_period
38491874,35.59326,-82.5421,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,99.0,2016-07-23,t,2,2,10,100.0,f,flexible
38530930,35.639990000000004,-82.51982,28804,Asheville,28804.0,House,Private room,2,1,1.0,40.0,2019-06-08,f,1,2,6,100.0,t,moderate
38538781,35.58011,-82.58965,28806,Asheville,28806.0,Guesthouse,Entire home/apt,2,1,1.0,105.0,2016-09-08,t,2,2,32,100.0,f,flexible
38540766,35.5946,-82.54225,28801,Asheville,28801.0,Bungalow,Entire home/apt,4,2,1.0,99.0,2015-10-14,t,2,2,14,94.0,f,strict_14_with_grace_period
38541159,35.61299,-82.55467,28804,Asheville,28801.0,Bungalow,Private room,2,1,1.5,45.0,2018-06-21,f,1,1,15,85.0,f,moderate
38568166,35.60245,-82.55599000000001,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,100.0,2015-08-19,t,1,1,7,100.0,f,flexible
38573541,35.558409999999995,-82.60405,28806,Asheville,28806.0,Apartment,Entire home/apt,4,1,1.0,159.0,2016-05-13,t,2,2,5,100.0,f,strict_14_with_grace_period
38597290,35.478390000000005,-82.50984,28704,Arden,28704.0,Cottage,Entire home/apt,2,1,1.5,120.0,2017-03-26,t,1,2,40,100.0,t,moderate
38600691,35.596990000000005,-82.4822,28805,Asheville,28805.0,House,Entire home/apt,4,3,2.0,180.0,2017-10-14,f,1,30,15,100.0,f,strict_14_with_grace_period
38603834,35.59385,-82.55196,28801,Asheville,28801.0,Cottage,Private room,2,4,4.0,130.0,2016-05-22,f,4,30,1,80.0,f,moderate
38616361,35.460370000000005,-82.4717,28732,Fletcher,28732.0,Guest suite,Entire home/apt,2,1,1.0,88.0,2016-07-19,t,1,2,24,99.0,t,flexible
38624441,35.60739,-82.49889,28805,Asheville,28805.0,House,Private room,2,1,1.0,60.0,2017-10-28,t,1,1,17,100.0,t,flexible
